miccimiy,@18fesss Jgn ya nder sayangi diri km dr segi mental dan fisik (kesehatan) plis pake logika. Skrg gini aja km mikir aja dia aja sblm pcrn&amp;menikah sm km udah berani yg begitu”an gmn kl km nikah sm dia nnti?,Jgn ya nder sayangi diri km dr segi mental dan fisik kesehatan plis pake logika Skrg gini aja km mikir aja dia aja sblm pcrn amp menikah sm km udah berani yg begitu an gmn kl km nikah sm dia nnti,jgn ya nder sayangi diri km dr segi mental dan fisik kesehatan plis pake logika skrg gini aja km mikir aja dia aja sblm pcrn amp menikah sm km udah berani yg begitu an gmn kl km nikah sm dia nnti,"['jgn', 'ya', 'nder', 'sayangi', 'diri', 'km', 'dr', 'segi', 'mental', 'dan', 'fisik', 'kesehatan', 'plis', 'pake', 'logika', 'skrg', 'gini', 'aja', 'km', 'mikir', 'aja', 'dia', 'aja', 'sblm', 'pcrn', 'amp', 'menikah', 'sm', 'km', 'udah', 'berani', 'yg', 'begitu', 'an', 'gmn', 'kl', 'km', 'nikah', 'sm', 'dia', 'nnti']","['jgn', 'nder', 'sayangi', 'diri', 'km', 'dr', 'segi', 'mental', 'fisik', 'kesehatan', 'plis', 'pake', 'logika', 'skrg', 'gini', 'aja', 'km', 'mikir', 'aja', 'aja', 'sblm', 'pcrn', 'amp', 'menikah', 'sm', 'km', 'udah', 'berani', 'begitu', 'an', 'gmn', 'kl', 'km', 'nikah', 'sm', 'nnti']",jgn nder sayang diri km dr segi mental fisik sehat plis pake logika skrg gin aja km mikir aja aja sblm pcrn amp meni sm km udah berani begitu an gmn kl km nikah sm nnti
bgneundr,@FWBESS Ayok sekalian mau nanya kesehatan mental kalo boleh,Ayok sekalian mau nanya kesehatan mental kalo boleh,ayok sekalian mau nanya kesehatan mental kalo boleh,"['ayok', 'sekalian', 'mau', 'nanya', 'kesehatan', 'mental', 'kalo', 'boleh']","['ayok', 'sekalian', 'mau', 'nanya', 'kesehatan', 'mental', 'kalo']",ayok sekali mau nanya sehat mental kalo
NidaKhoerunni12,"Kesehatan Mental 70%Kesehatan fisik 30%Jadi, kuatin mentalnya biar gak sakit fisiknyaKalau sakit fisiknya berarti ada gangguan mental. gitu bukan sih🤔",Kesehatan Mental  Kesehatan fisik  Jadi kuatin mentalnya biar gak sakit fisiknyaKalau sakit fisiknya berarti ada gangguan mental gitu bukan sih,kesehatan mental  kesehatan fisik  jadi kuatin mentalnya biar gak sakit fisiknyakalau sakit fisiknya berarti ada gangguan mental gitu bukan sih,"['kesehatan', 'mental', 'kesehatan', 'fisik', 'jadi', 'kuatin', 'mentalnya', 'biar', 'gak', 'sakit', 'fisiknyakalau', 'sakit', 'fisiknya', 'berarti', 'ada', 'gangguan', 'mental', 'gitu', 'bukan', 'sih']","['kesehatan', 'mental', 'kesehatan', 'fisik', 'jadi', 'kuatin', 'mentalnya', 'biar', 'gak', 'sakit', 'fisiknyakalau', 'sakit', 'fisiknya', 'berarti', 'gangguan', 'mental', 'gitu', 'bukan', 'sih']",sehat mental sehat fisik jadi kuatin mental biar gak sakit fisiknyakalau sakit fisik arti ganggu mental gitu bukan sih
fbriady_,apalagi kalo acara jalan² males bngt ikut enakan dirumah walapun ga kasih makan juga gapapa yang pnting kesehatan mental lebih utama https://t.co/TcuOb9fvPG,apalagi kalo acara jalan males bngt ikut enakan dirumah walapun ga kasih makan juga gapapa yang pnting kesehatan mental lebih utama,apalagi kalo acara jalan males bngt ikut enakan dirumah walapun ga kasih makan juga gapapa yang pnting kesehatan mental lebih utama,"['apalagi', 'kalo', 'acara', 'jalan', 'males', 'bngt', 'ikut', 'enakan', 'dirumah', 'walapun', 'ga', 'kasih', 'makan', 'juga', 'gapapa', 'yang', 'pnting', 'kesehatan', 'mental', 'lebih', 'utama']","['kalo', 'acara', 'jalan', 'males', 'bngt', 'ikut', 'enakan', 'dirumah', 'walapun', 'ga', 'kasih', 'makan', 'gapapa', 'pnting', 'kesehatan', 'mental', 'lebih', 'utama']",kalo acara jalan males bngt ikut enak rumah walapun ga kasih makan gapapa pnting sehat mental lebih utama
gapakelagiah,"Jyp please lah, utamakan kesehatan mental artis artismu. Kalo gaada klarifikasi Cemana lah nanti anak anak ku 🥲",Jyp please lah utamakan kesehatan mental artis artismu Kalo gaada klarifikasi Cemana lah nanti anak anak ku,jyp please lah utamakan kesehatan mental artis artismu kalo gaada klarifikasi cemana lah nanti anak anak ku,"['jyp', 'please', 'lah', 'utamakan', 'kesehatan', 'mental', 'artis', 'artismu', 'kalo', 'gaada', 'klarifikasi', 'cemana', 'lah', 'nanti', 'anak', 'anak', 'ku']","['jyp', 'please', 'lah', 'utamakan', 'kesehatan', 'mental', 'artis', 'artismu', 'kalo', 'gaada', 'klarifikasi', 'cemana', 'lah', 'anak', 'anak', 'ku']",jyp please lah utama sehat mental artis artis kalo gaada klarifikasi cemana lah anak anak ku
pceyeah,"Tertawa baik untuk kesehatan mental. Karena pada saat tertawa endorfin dilepaskan, sehingga dapat membuat perasaan jauh lebih baik.",Tertawa baik untuk kesehatan mental Karena pada saat tertawa endorfin dilepaskan sehingga dapat membuat perasaan jauh lebih baik,tertawa baik untuk kesehatan mental karena pada saat tertawa endorfin dilepaskan sehingga dapat membuat perasaan jauh lebih baik,"['tertawa', 'baik', 'untuk', 'kesehatan', 'mental', 'karena', 'pada', 'saat', 'tertawa', 'endorfin', 'dilepaskan', 'sehingga', 'dapat', 'membuat', 'perasaan', 'jauh', 'lebih', 'baik']","['tertawa', 'baik', 'kesehatan', 'mental', 'pada', 'tertawa', 'endorfin', 'dilepaskan', 'dapat', 'membuat', 'perasaan', 'jauh', 'lebih', 'baik']",tertawa baik sehat mental pada tertawa endorfin lepas dapat buat asa jauh lebih baik
VLYANGG,Padahal kesehatan mental itu penting bgt! Kalo terus terusan di ancurin dari dalem lamalama bukan cuma stres tapi bisa gila gue 🙃,Padahal kesehatan mental itu penting bgt Kalo terus terusan di ancurin dari dalem lamalama bukan cuma stres tapi bisa gila gue,padahal kesehatan mental itu penting bgt kalo terus terusan di ancurin dari dalem lamalama bukan cuma stres tapi bisa gila gue,"['padahal', 'kesehatan', 'mental', 'itu', 'penting', 'bgt', 'kalo', 'terus', 'terusan', 'di', 'ancurin', 'dari', 'dalem', 'lamalama', 'bukan', 'cuma', 'stres', 'tapi', 'bisa', 'gila', 'gue']","['padahal', 'kesehatan', 'mental', 'penting', 'bgt', 'kalo', 'terus', 'terusan', 'ancurin', 'dalem', 'lamalama', 'bukan', 'cuma', 'stres', 'bisa', 'gila', 'gue']",padahal sehat mental penting bgt kalo terus terus ancurin dalem lamalama bukan cuma stres bisa gila gue
dreaymer,akun ini tidak baik untuk kesehatan mental 🏳️🏳️🏳️,akun ini tidak baik untuk kesehatan mental,akun ini tidak baik untuk kesehatan mental,"['akun', 'ini', 'tidak', 'baik', 'untuk', 'kesehatan', 'mental']","['akun', 'tidak', 'baik', 'kesehatan', 'mental']",akun tidak baik sehat mental
1selmabro,"Waktunya udh abis, udah cukup. Kesehatan mental w lebih penting😊",Waktunya udh abis udah cukup Kesehatan mental  lebih penting,waktunya udh abis udah cukup kesehatan mental  lebih penting,"['waktunya', 'udh', 'abis', 'udah', 'cukup', 'kesehatan', 'mental', 'lebih', 'penting']","['waktunya', 'udh', 'abis', 'udah', 'cukup', 'kesehatan', 'mental', 'lebih', 'penting']",waktu udh abis udah cukup sehat mental lebih penting
PDI_Perjuangan,Media Pintar Perjuangan (MPP) dalam kanal media pembelajaran menghadirkan edukasi kesehatan mental bagi para kader partai dan masyarakat Indonesia yang ditangani langsung oleh psikolog profesional#PDIPerjuangan#bangunlahjiwadanbadannya#49TahunPDIPerjuangan,Media Pintar Perjuangan MPP dalam kanal media pembelajaran menghadirkan edukasi kesehatan mental bagi para kader partai dan masyarakat Indonesia yang ditangani langsung oleh psikolog profesional PDIPerjuangan bangunlahjiwadanbadannya TahunPDIPerjuangan,media pintar perjuangan mpp dalam kanal media pembelajaran menghadirkan edukasi kesehatan mental bagi para kader partai dan masyarakat indonesia yang ditangani langsung oleh psikolog profesional pdiperjuangan bangunlahjiwadanbadannya tahunpdiperjuangan,"['media', 'pintar', 'perjuangan', 'mpp', 'dalam', 'kanal', 'media', 'pembelajaran', 'menghadirkan', 'edukasi', 'kesehatan', 'mental', 'bagi', 'para', 'kader', 'partai', 'dan', 'masyarakat', 'indonesia', 'yang', 'ditangani', 'langsung', 'oleh', 'psikolog', 'profesional', 'pdiperjuangan', 'bangunlahjiwadanbadannya', 'tahunpdiperjuangan']","['media', 'pintar', 'perjuangan', 'mpp', 'kanal', 'media', 'pembelajaran', 'menghadirkan', 'edukasi', 'kesehatan', 'mental', 'para', 'kader', 'partai', 'masyarakat', 'indonesia', 'ditangani', 'langsung', 'psikolog', 'profesional', 'pdiperjuangan', 'bangunlahjiwadanbadannya', 'tahunpdiperjuangan']",media pintar juang mpp kanal media ajar hadir edukasi sehat mental para kader partai masyarakat indonesia tangan langsung psikolog profesional pdiperjuangan bangunlahjiwadanbadannya tahunpdiperjuangan
PDI_Perjuangan,"Kesehatan merupakan kebutuhan dasar bagi individu. Tidak hanya terkait dengan kesehatan fisik semata, namun juga kesehatan jiwa (mental health). https://t.co/dCpYAT198O",Kesehatan merupakan kebutuhan dasar bagi individu Tidak hanya terkait dengan kesehatan fisik semata namun juga kesehatan jiwa mental health,kesehatan merupakan kebutuhan dasar bagi individu tidak hanya terkait dengan kesehatan fisik semata namun juga kesehatan jiwa mental health,"['kesehatan', 'merupakan', 'kebutuhan', 'dasar', 'bagi', 'individu', 'tidak', 'hanya', 'terkait', 'dengan', 'kesehatan', 'fisik', 'semata', 'namun', 'juga', 'kesehatan', 'jiwa', 'mental', 'health']","['kesehatan', 'merupakan', 'kebutuhan', 'dasar', 'individu', 'hanya', 'terkait', 'kesehatan', 'fisik', 'semata', 'juga', 'kesehatan', 'jiwa', 'mental', 'health']",sehat rupa butuh dasar individu hanya kait sehat fisik semata juga sehat jiwa mental health
haezzhanie,"kalau sekali lagi beli mi lemon dapet kartu kesehatan mental, dah lah gw gamau beli lagiiiiiii gw yg kena mental jadinya😭😭😭😭",kalau sekali lagi beli mi lemon dapet kartu kesehatan mental dah lah gw gamau beli lagiiiiiii gw yg kena mental jadinya,kalau sekali lagi beli mi lemon dapet kartu kesehatan mental dah lah gw gamau beli lagiiiiiii gw yg kena mental jadinya,"['kalau', 'sekali', 'lagi', 'beli', 'mi', 'lemon', 'dapet', 'kartu', 'kesehatan', 'mental', 'dah', 'lah', 'gw', 'gamau', 'beli', 'lagiiiiiii', 'gw', 'yg', 'kena', 'mental', 'jadinya']","['kalau', 'sekali', 'beli', 'mi', 'lemon', 'dapet', 'kartu', 'kesehatan', 'mental', 'dah', 'lah', 'gw', 'gamau', 'beli', 'lagiiiiiii', 'gw', 'kena', 'mental', 'jadinya']",kalau sekali beli mi lemon dapet kartu sehat mental dah lah gw gamau beli lagiiiiiii gw kena mental jadi
RadioElshinta,Kita semua lebih rentan mengalami stres berlebih karena Covid-19.Lakukan beberapa cara ini untuk melindungi kesehatan mental Anda dan keluarga selama pandemi Covid-19. via @UNICEFIndonesiahttps://t.co/D2SCFhdz6X,Kita semua lebih rentan mengalami stres berlebih karena Covid  Lakukan beberapa cara ini untuk melindungi kesehatan mental Anda dan keluarga selama pandemi Covid  via  co DSCFhdzX,kita semua lebih rentan mengalami stres berlebih karena covid  lakukan beberapa cara ini untuk melindungi kesehatan mental anda dan keluarga selama pandemi covid  via  co dscfhdzx,"['kita', 'semua', 'lebih', 'rentan', 'mengalami', 'stres', 'berlebih', 'karena', 'covid', 'lakukan', 'beberapa', 'cara', 'ini', 'untuk', 'melindungi', 'kesehatan', 'mental', 'anda', 'dan', 'keluarga', 'selama', 'pandemi', 'covid', 'via', 'co', 'dscfhdzx']","['semua', 'lebih', 'rentan', 'mengalami', 'stres', 'berlebih', 'covid', 'lakukan', 'beberapa', 'cara', 'untuk', 'melindungi', 'kesehatan', 'mental', 'dan', 'keluarga', 'selama', 'pandemi', 'covid', 'via', 'co', 'dscfhdzx']",semua lebih rentan alami stres lebih covid laku beberapa cara untuk lindung sehat mental dan keluarga lama pandemi covid via co dscfhdzx
hypersandwich,"@ruangbaper_id harus punya kesehatan fisik, mental, dan finansial, biar tetep bisa foya² sampe tua",id harus punya kesehatan fisik mental dan finansial biar tetep bisa foya sampe tua,id harus punya kesehatan fisik mental dan finansial biar tetep bisa foya sampe tua,"['id', 'harus', 'punya', 'kesehatan', 'fisik', 'mental', 'dan', 'finansial', 'biar', 'tetep', 'bisa', 'foya', 'sampe', 'tua']","['id', 'punya', 'kesehatan', 'fisik', 'mental', 'finansial', 'biar', 'tetep', 'foya', 'sampe', 'tua']",id punya sehat fisik mental finansial biar tetep foya sampe tua
lumienscent,"pgn banget full star tapi aku males tryhard karna masih sayang kesehatan mental, apalah cuma game doang mah yg penting have fun",pgn banget full star tapi aku males tryhard karna masih sayang kesehatan mental apalah cuma game doang mah yg penting have fun,pgn banget full star tapi aku males tryhard karna masih sayang kesehatan mental apalah cuma game doang mah yg penting have fun,"['pgn', 'banget', 'full', 'star', 'tapi', 'aku', 'males', 'tryhard', 'karna', 'masih', 'sayang', 'kesehatan', 'mental', 'apalah', 'cuma', 'game', 'doang', 'mah', 'yg', 'penting', 'have', 'fun']","['pgn', 'banget', 'full', 'star', 'aku', 'males', 'tryhard', 'karna', 'sayang', 'kesehatan', 'mental', 'apalah', 'cuma', 'game', 'doang', 'mah', 'penting', 'have', 'fun']",pgn banget full star aku males tryhard karna sayang sehat mental apa cuma game doang mah penting have fun
overthink22,"Demi kesehatan mental dan hati... mari kita MUNDUR...Iya mundur karena memang didepan sudah jalan buntu, Ga ada masadepan dsna... Laen kali jgn salah baca maps, kesasar kannn! Capek kan! Nyesek kannn!",Demi kesehatan mental dan hati mari kita MUNDUR Iya mundur karena memang didepan sudah jalan buntu Ga ada masadepan dsna Laen kali jgn salah baca maps kesasar kannn Capek kan Nyesek kannn,demi kesehatan mental dan hati mari kita mundur iya mundur karena memang didepan sudah jalan buntu ga ada masadepan dsna laen kali jgn salah baca maps kesasar kannn capek kan nyesek kannn,"['demi', 'kesehatan', 'mental', 'dan', 'hati', 'mari', 'kita', 'mundur', 'iya', 'mundur', 'karena', 'memang', 'didepan', 'sudah', 'jalan', 'buntu', 'ga', 'ada', 'masadepan', 'dsna', 'laen', 'kali', 'jgn', 'salah', 'baca', 'maps', 'kesasar', 'kannn', 'capek', 'kan', 'nyesek', 'kannn']","['kesehatan', 'mental', 'hati', 'kita', 'mundur', 'iya', 'mundur', 'memang', 'didepan', 'jalan', 'buntu', 'ga', 'masadepan', 'dsna', 'laen', 'kali', 'jgn', 'salah', 'baca', 'maps', 'kesasar', 'kannn', 'capek', 'kan', 'nyesek', 'kannn']",sehat mental hati kita mundur iya mundur memang depan jalan buntu ga masadepan dsna laen kali jgn salah baca maps kesasar kannn capek kan nyesek kannn
_Tunggadewi_,"Setiap anak pastinya pernah melakukan kesalahan, namun jangan sampai kita langsung emosi pada anak karena hal tersebut dapat berdampak pada kesehatan mental anak.Sumber : https://t.co/XQ8uu3eKCL https://t.co/4LEyW7N8h3",Setiap anak pastinya pernah melakukan kesalahan namun jangan sampai kita langsung emosi pada anak karena hal tersebut dapat berdampak pada kesehatan mental anak Sumber,setiap anak pastinya pernah melakukan kesalahan namun jangan sampai kita langsung emosi pada anak karena hal tersebut dapat berdampak pada kesehatan mental anak sumber,"['setiap', 'anak', 'pastinya', 'pernah', 'melakukan', 'kesalahan', 'namun', 'jangan', 'sampai', 'kita', 'langsung', 'emosi', 'pada', 'anak', 'karena', 'hal', 'tersebut', 'dapat', 'berdampak', 'pada', 'kesehatan', 'mental', 'anak', 'sumber']","['anak', 'pastinya', 'pernah', 'melakukan', 'kesalahan', 'jangan', 'kita', 'langsung', 'emosi', 'anak', 'hal', 'tersebut', 'berdampak', 'kesehatan', 'mental', 'anak', 'sumber']",anak pasti pernah laku salah jangan kita langsung emosi anak hal sebut dampak sehat mental anak sumber
imnamevv,@renwinwoo STOP MENYEBUT DONGHWA DENGAN EMBEL EMBEL COWOK GUEpie lu tolong ada toleransi nya kpd kesehatan mental gw dong!!!,STOP MENYEBUT DONGHWA DENGAN EMBEL EMBEL COWOK GUEpie lu tolong ada toleransi nya kpd kesehatan mental gw dong,stop menyebut donghwa dengan embel embel cowok guepie lu tolong ada toleransi nya kpd kesehatan mental gw dong,"['stop', 'menyebut', 'donghwa', 'dengan', 'embel', 'embel', 'cowok', 'guepie', 'lu', 'tolong', 'ada', 'toleransi', 'nya', 'kpd', 'kesehatan', 'mental', 'gw', 'dong']","['stop', 'menyebut', 'donghwa', 'embel', 'embel', 'cowok', 'guepie', 'lu', 'ada', 'toleransi', 'nya', 'kpd', 'kesehatan', 'mental', 'gw', 'dong']",stop sebut donghwa embel embel cowok guepie lu ada toleransi nya kpd sehat mental gw dong
finryu_,"@xxmcfloat huuuuuuuh thanksss!!! Youu too, jaga kesehatan fisik dan mental yaaaaa~",huuuuuuuh thanksss Youu too jaga kesehatan fisik dan mental yaaaaa,huuuuuuuh thanksss youu too jaga kesehatan fisik dan mental yaaaaa,"['huuuuuuuh', 'thanksss', 'youu', 'too', 'jaga', 'kesehatan', 'fisik', 'dan', 'mental', 'yaaaaa']","['huuuuuuuh', 'thanksss', 'youu', 'too', 'jaga', 'kesehatan', 'fisik', 'mental', 'yaaaaa']",huuuuuuuh thanksss youu too jaga sehat fisik mental yaaaaa
Alphard2610,Sedang menjaga mental juga kesehatan jiwa raga jd ga ntn ic dulu bastie takot ke triger ama c nino 😆😅#IkatanCintaEp634#IkatanCinta,Sedang menjaga mental juga kesehatan jiwa raga jd ga ntn ic dulu bastie takot ke triger ama  nino IkatanCintaEp IkatanCinta,sedang menjaga mental juga kesehatan jiwa raga jd ga ntn ic dulu bastie takot ke triger ama  nino ikatancintaep ikatancinta,"['sedang', 'menjaga', 'mental', 'juga', 'kesehatan', 'jiwa', 'raga', 'jd', 'ga', 'ntn', 'ic', 'dulu', 'bastie', 'takot', 'ke', 'triger', 'ama', 'nino', 'ikatancintaep', 'ikatancinta']","['sedang', 'menjaga', 'mental', 'kesehatan', 'jiwa', 'raga', 'jd', 'ga', 'ntn', 'ic', 'dulu', 'bastie', 'takot', 'triger', 'ama', 'nino', 'ikatancintaep', 'ikatancinta']",sedang jaga mental sehat jiwa raga jd ga ntn ic dulu bastie takot triger ama nino ikatancintaep ikatancinta
stepizzaa,Aduh bener2 gabagus buat kesehatan mental,Aduh bener gabagus buat kesehatan mental,aduh bener gabagus buat kesehatan mental,"['aduh', 'bener', 'gabagus', 'buat', 'kesehatan', 'mental']","['aduh', 'bener', 'gabagus', 'buat', 'kesehatan', 'mental']",aduh bener gabagus buat sehat mental
Akhmadsubagja67,"@michelleziu Ayo rileksasi dulu Michi ✨ Aku tahu kamu sibuk✌🏻. Kerja keras memang harus dilakukan agar semua pekerjaan selesai tepat waktu, namun kamu juga perlu istirahat, lho! Istirahat itu sangat penting demi rileksasi dan juga kesehatan mental.",Ayo rileksasi dulu Michi Aku tahu kamu sibuk Kerja keras memang harus dilakukan agar semua pekerjaan selesai tepat waktu namun kamu juga perlu istirahat lho Istirahat itu sangat penting demi rileksasi dan juga kesehatan mental,ayo rileksasi dulu michi aku tahu kamu sibuk kerja keras memang harus dilakukan agar semua pekerjaan selesai tepat waktu namun kamu juga perlu istirahat lho istirahat itu sangat penting demi rileksasi dan juga kesehatan mental,"['ayo', 'rileksasi', 'dulu', 'michi', 'aku', 'tahu', 'kamu', 'sibuk', 'kerja', 'keras', 'memang', 'harus', 'dilakukan', 'agar', 'semua', 'pekerjaan', 'selesai', 'tepat', 'waktu', 'namun', 'kamu', 'juga', 'perlu', 'istirahat', 'lho', 'istirahat', 'itu', 'sangat', 'penting', 'demi', 'rileksasi', 'dan', 'juga', 'kesehatan', 'mental']","['ayo', 'rileksasi', 'dulu', 'michi', 'aku', 'tahu', 'kamu', 'sibuk', 'kerja', 'keras', 'memang', 'dilakukan', 'semua', 'pekerjaan', 'selesai', 'tepat', 'waktu', 'kamu', 'perlu', 'istirahat', 'lho', 'istirahat', 'sangat', 'penting', 'rileksasi', 'juga', 'kesehatan', 'mental']",ayo rileksasi dulu michi aku tahu kamu sibuk kerja keras memang laku semua kerja selesai tepat waktu kamu perlu istirahat lho istirahat sangat penting rileksasi juga sehat mental
